,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,description,mls,type,full_link,full_address,lat,long,city_district
1590,"29 - 365 Murray Ross Pkwy, Toronto (W4750122) | Zoocasa",620000,"$599,000",3,3,1200–1399 sq. ft.,2,3 Bed 3 Bath Townhouse Near York University. Spacious Kitchen W/Stone Counter & Pot Lights. Juliette Balcony In Dining Room. Sunken Living Room W/Walk Out-To Balcony. 3 Spacious Bedrooms. Master W/Full Ensuite Bath & Walk-In Closet W/Custom Organizer. Built-In Double Garage. Close To Playground & Visitor Parking. Low Maintenance Fees. 3Min Walk To Ttc. 15Min Walk To York University. Great Opportunity For Investors/Couples/Students/Families. Year Built: 2005.,W4750122,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6811998-29-365-murray-ross-pky-toronto-on-m3j3t7-vow," 365 Murray Ross Pkwy, Toronto , Ontario, Canada",43.7652367,-79.50043509999999,
1591,"124 Close Ave W, Toronto (W4749748) | Zoocasa",980000,"$999,999",5,3,2000–2500 sq. ft.,0,"Sought After South Parkdale Location Steps Away From Waterfront & Roncesvalles. This Semi Detached 3 Storey Home Boasting Almost 2,500 Sqft Is Your Perfect Opportunity To Renovate Your Dream Home Or Turn Into A 3 To 4 Unit Income Residence With High Roi Potential. Only Minutes To Downtown And Ttc At The Door Step, The Potential Is Endless!",W4749748,Duplex,https://www.zoocasa.com/toronto-on-real-estate/6810210-124-close-ave-w-toronto-on-m6k2v5-vow,"124 Close Ave W, Toronto , Ontario, Canada",43.6376964,-79.4351157,
1592,"24 Red Deer Ave, Toronto (E4749544) | Zoocasa",1349000,"$1,349,000",3,2,N/A sq. ft.,3,"Well Come On In! 24 Red Deer Ave Is Ideally Situated In A Friendly Pocket Of The Birchcliff Community On A Spectacular 40X125 Ft.Lot Walkout To West Facing Patio, Fully Fenced Ingrnd Saltwater Pool & Green Space. This House Has Something For Everyone In The Family. Renos & Updates In All The Right Places. New Tile Flring, Refinished Hdwd Flrs T/O Main Flr. Freshly Painted T/O, Updated Kitch & Main Bath Great Flow, Abundance Of Natural Light . Fabulous House.",E4749544,Detached,https://www.zoocasa.com/toronto-on-real-estate/6809690-24-red-deer-ave-toronto-on-m1n2y8-vow,"24 Red Deer Ave, Toronto , Ontario, Canada",43.6903355,-79.27371,
1593,"39 Enderby Rd, Toronto (E4749729) | Zoocasa",900000,"$879,000",3,2,N/A sq. ft.,0,"Lovely Semi On A Charming Street In A Highly-Desirable Enclave. So Close To 24-Hour Streetcar Or A Stroll To The Go & Subway. This Sweet 3-Bedroom Combines Traditional With Modern. Great Amenities- Shopping, Dining & Recreational Opps. Add This One To Your Portfolio With Existing Tenants Who Are Willing To Stay Onboard. Many Exciting Design Features Incl. 3 Fireplaces 2X Gas & Lower Level Potential.",E4749729,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6809682-39-enderby-rd-toronto-on-m4e2s4-vow,"39 Enderby Rd, Toronto , Ontario, Canada",43.6830416,-79.3010814,
1594,"622 Duplex Ave, Toronto (C4749340) | Zoocasa",1690000,"$1,495,000",3,2,N/A sq. ft.,2,"Gorgeous Updated Home In Prime Lytton Park! Offering Tons Of Updates, This Beauty Has Hardwd Throu-Out Main Level W/ Lrg Principle Rms+ Reno'ed Kitchen W/ Attached Breakfast Rm & W/Out To Patio & Sports Court. 2nd Flr Has Lrg Master W/ Additional Sizable Bedrms & Bsmnt Offers Rec Room, Updated Washroom +Add'l Guest/Gym Room. 2 Car Parking. Literally Steps To Yonge, Allenby School District & Lawrence Park Ci.",C4749340,Detached,https://www.zoocasa.com/toronto-on-real-estate/6809252-622-duplex-ave-toronto-on-m4r1v9-vow,"622 Duplex Ave, Toronto , Ontario, Canada",43.7134131,-79.4018304,
1595,"165B Galloway Rd, Toronto (E4748605) | Zoocasa",580000,"$599,000",3,2,1100–1500 sq. ft.,1,"Welcome To This Beautiful, Bright, And Professionally Renovated 8-Year-Old Freehold Townhouse In Prime Scarborough Location. You'll Love The Fresh New Paint, The Newly Installed Vinyl Flooring, The Bright New Pot Lights And The New Kitchen Countertop. Newer A/C & Humidifier, Washer & Dryer. This Modern Townhouse Has It All! Ttc Is At Your Doorstep. Close To Uoft Scarborough, Centannial College, Go Train, Boys & Girls Club, Guildwood Park, Groceries And More.",E4748605,Att/Row/Twnhouse,https://www.zoocasa.com/toronto-on-real-estate/6808278-165b-galloway-rd-toronto-on-m1e1x3-vow,"165B Galloway Rd, Toronto , Ontario, Canada",43.7632092,-79.1949874,
1596,"22 Capstan Crt, Toronto (E4748551) | Zoocasa",1000000,"$1,004,990",5,4,3000–3500 sq. ft.,2,"Desirable Lot Backing Onto Park. Morrison Model By Tiffany Park Homes - 3093 Sq. Ft. New Home To Be Completed - Option To Purchase Upgrade Finishes - Standard Hardwood On Main,2 Flr & Bdrms, Oak Stairs, Granite In Kitchen Under Mount Sink, Gas Fireplace, 9 Ft. Ceiling On Main. Cold Cellar + Rough-In For Future Bathroom In Basement. Laundry On 2nd Floor. $10,000 To Use Towards Upgrades, 5 Appliances Inc. Stainless Steel Kitchen & White Washer/Dryer",E4748551,Detached,https://www.zoocasa.com/toronto-on-real-estate/6808138-22-capstan-crt-toronto-on-l1p1y5-vow,"22 Capstan Crt, Toronto , Ontario, Canada",43.7452414,-79.50583499999999,
1597,"61 - 1359 Neilson Rd, Toronto (E4748215) | Zoocasa",585000,"$599,900",3,3,1000–1199 sq. ft.,1,"Best Value! Move In Today! Stunning & New - 3 Storey Urban Towns Offering 3 Bdrm, 2.5 Baths. Spacious Layout Of 1026Sqft, Engineered Laminate Flooring, 9Ft Smooth Ceilings With Private Rooftop Terrace - Gas Line For Bbq Included. 1 Underground Parking, 1 Locker & Appliances Plus Washer & Dryer. Live In An Established Community Near University And College. Public Transit At Your Doorstep & Just Minutes Away To Hwy 401 & Parks",E4748215,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6806992-61-1359-neilson-rd-toronto-on-m1b4y9-vow," 1359 Neilson Rd, Toronto , Ontario, Canada",43.808768,-79.220854,
1598,"3003 - 27 Mcmahon Dr, Toronto (C4748115) | Zoocasa",1159900,"$1,153,900",3,3,1000–1199 sq. ft.,1,"Saisons Is Set In The Prestigious Central North York Concord Park Place Community. Enclosed By Bessarion/Leslie Subway Stns, Oriole Go Train Stn; 8 Acre Park; Future Community Centre, Easy Access To Hwys. This Spacious Sw 1090Sf 3B/3Baths Featuring 9' Ceiling With 198 Sf Balcony. Abundance Of Outdoor/Indoor Amenities: Megaclub Includes Full-Size Basketball Court/Tennis Court/Swimming Pool/Wine Lounge/Hotstone Lounge/Ballroom/Gym/Touchless Stationary Car Wash.",C4748115,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6806822-3003-27-mcmahon-dr-toronto-on-vow," 27 Mcmahon Dr, Toronto , Ontario, Canada",43.7673443,-79.3714476,
1599,"910 - 608 Richmond St W, Toronto (C4747683) | Zoocasa",615000,"$599,000",1,1,0-499 sq. ft.,1,"New York Style Artist Loft In Toronto's Design District In Queen West, The Harlowe Is Steps To Shops & Restaurants. Designer Lived And Curated With Custom Shower & Bathroom Floor, Large Format Marble Look French Parisan Marble, Kitchen Island, 9' Soaring Ceilings, Upgraded Kitchen With Herringbone Back Splash & Lighting, Engineered Hardwood Floors, Custom Closet Organizer, Quartz Counter Tops, Full Height Warehouse Windows, Sealed Concrete Ceiling & Walls.",C4747683,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6805684-910-608-richmond-st-w-toronto-on-m5v1y9-vow," 608 Richmond St W, Toronto , Ontario, Canada",43.6468075,-79.4027979,
1600,"70 Pegasus Tr, Toronto (E4746424) | Zoocasa",878000,"$799,900",3,3,1500–2000 sq. ft.,4,"Extremely Well-Kept Home In Desirable Quiet Woburn Area. This 3 Bed/3 Bath Home Boasts Over 1600 Sq/Ft On Main Floor (Mpac), Incl A Family Room Addition. Close To U Of T Scarborough, This Great Residence Is Larger Than It Looks. Close To 401 And Shopping, It Also Has A Finished Basement With Sought-After Separate Entrance, Rare Double Garage, And Large Interlock Driveway For Up To 4 Cars.",E4746424,Detached,https://www.zoocasa.com/toronto-on-real-estate/6802269-70-pegasus-trail-toronto-on-m1g3n9-vow,"70 Pegasus Tr, Toronto , Ontario, Canada",43.7821731,-79.2215662,
1601,"Ph02 - 18 Graydon Hall Dr, Toronto (C4744788) | Zoocasa",502000,"$495,000",1,1,500–599 sq. ft.,1,"Luxury Argeto Tridel Condo, 11Ft High Ceiling Penthouse Suite With Beautiful Facing South View , Move In Immediately, One Parking Included Plus Guests Parking. Minutes To Dvp,Hwy 404,401,Easy Access To Don Mills Subway,Fairview Mall, ",C4744788,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6798290-ph02-18-graydon-hall-dr-toronto-on-m3a0a4-vow," 18 Graydon Hall Dr, Toronto , Ontario, Canada",43.7627142,-79.3464237,
1602,"77 Benshire Dr, Toronto (E4744674) | Zoocasa",820000,"$819,900",3,2,1100–1500 sq. ft.,2,"Welcome Home! This 3+1 Bedroom, 2 Bathroom, Bungalow On A Quiet Street, Nearby Schools, Ttc, Town Centre, Hospital, Uot, Centennial College, 401, And Historic Thompson Memorial Park Is An Ideal Family Home. Family Sized Backyard Patio With No Neighbours Behind Adds Privacy For Your Outdoor Gatherings! Two Eat-In Kitchens And Fully Finished Basement With All Above Grade Windows Make This Home A Flexible Space For Any Family. Home Is Pet And Smoke Free.",E4744674,Detached,https://www.zoocasa.com/toronto-on-real-estate/6797817-toronto-77-benshire-dr-toronto-on-m1h1m4-vow,"77 Benshire Dr, Toronto , Ontario, Canada",43.7630687,-79.2457977,
1603,"32 Arthur Griffith Dr, Toronto (W4744606) | Zoocasa",790000,"$750,000",3,2,1100–1500 sq. ft.,2,"Semi Detached Raised Bungalow With 3 Bedrooms, 2 Eat-In Kitchens, 2 Baths, Stainless Appliances, Refinished Hardwood & Fenced In Yard! Potential In-Law Suite W/2 Separate Entrances! Basement Level Is Above Grade! Family Room W/Gas Fireplace & Pot Lights! Private Parking For 3 Vehicles Including A One Car Attached Garage! Walk To Schools, Parks, Community Centre, Shopping, Ttc & 1 Bus To Subway Station And York University! Hwyaccess! **Virtual Showings Only!**",W4744606,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6797219-32-arthur-griffith-dr-toronto-on-m3l2l6-vow,"32 Arthur Griffith Dr, Toronto , Ontario, Canada",43.74492009999999,-79.5109629,
1604,"1101 - 55 Huntingdale Blvd, Toronto (E4743760) | Zoocasa",535000,"$549,900",3,2,1400–1599 sq. ft.,1,"View The 3D Virtual Tour + Floor Plans Of This Beautifully Renovated West Facing 1460 Sq Ft. Condo. Featuring A Fully Reno'd Kitchen W/Quartz Countertop & Backsplash (2020). 2020: Samsung S/S French Door Fridge + W/Glasstop Stove, Maxair Highpower 700 Cfm S/S Range Hood. Freshly Painted Unit (2020). Ensuite Laundry, W/O To Large Private Balcony From Master + Living Room W/Lots Of Closet & Storage Space. 1 Owned Parking, Steps To Ttc, Plaza, Shopping, Hwys.",E4743760,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6795323-1101-55-huntingdale-blvd-toronto-on-m1w2n9-vow," 55 Huntingdale Blvd, Toronto , Ontario, Canada",43.7960789,-79.3255116,
1605,"147 Newton Dr, Toronto (C4743382) | Zoocasa",1566000,"$1,598,000",3,2,N/A sq. ft.,4,"Solid Brick Bungalow In Highly Sought After Willowdale Area Nestled On Huge 58.17' X 130' South Lot. Well-Cared-For And Recently Updated $$$ With Fresh Paint And Varnished Floors. Many Potentials: Move In Condition, Live Now, Renovate Or Build Your Dream Home Among Multi $$$ Homes On The Street. Coa Approved With Floor Plans For 4800+ Sqft 3 Car Garage 2-Storey New Home. Great Location, Conveniently Located To Yonge St, Shops, Restaurants, Schools And Ttc.",C4743382,Detached,https://www.zoocasa.com/toronto-on-real-estate/6794305-147-newton-dr-toronto-on-m2m2n4-vow,"147 Newton Dr, Toronto , Ontario, Canada",43.7950502,-79.4079871,
1606,"89 - 30 Wingarden Crt, Toronto (E4738776) | Zoocasa",524500,"$546,000",3,1,1000–1199 sq. ft.,1,"Excellent Location! Ideal House For First Time Home Buyers. Well Maintained End Unit. 3 Bedroom & 1 Washroom. Newly Carpeted Rooms. New Vanity And Newly Tiled Washroom. New Backsplash In The Kitchen. Basement Renovated. Steps To Ttc, School, Mins To Shopping, Place Of Worship, Hospital & Parks! Quick Access To Highway And All Amenities. Children's' Playground And The Horsely Hill Park 100M Away. The Rear Of The House Is An Open Space With A Small Park",E4738776,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6783804-89-30-wingarden-crt-toronto-on-m1b2k2-vow," 30 Wingarden Crt, Toronto , Ontario, Canada",43.8114952,-79.22680439999999,
1607,"218 - 25 Earlington Ave, Toronto (W4736335) | Zoocasa",740000,"$744,999",2,2,1000–1199 sq. ft.,1,"Prestigious Kingsway Living @ ""The Essence"" In This Low Rise Boutique Bldg-6 Floors-129 Units. Owners Have Vacated For The Sale. Completely Sanitized. Located In An Upscale Residential Area. Stunning Open Concept Layout Features Split 2 Bdrm Plan-W/2 W/O's To Balcony. Custom Dream Kitchen-2018 W Quartz Counters, Backsplash & Centre Island. B/I Pantry. Engineered Hrdwd Flooring Thru-Out. Lrge Den W/ Custom B/In's. Steps To Humber Trls & Prks, Amazing Schools",W4736335,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6777601-218-25-earlington-ave-toronto-on-m8x3a3-vow," 25 Earlington Ave, Toronto , Ontario, Canada",43.6613649,-79.5077343,
1608,"1713 - 633 Bay St, Toronto (C4733505) | Zoocasa",685000,"$699,999",1,2,800–899 sq. ft.,0,"Unbeatable Location! 850 Sqft With Spacious Solarium Not Found In New Small Condos. Great Layout With Dining And Living Areas Separate. South Facing Sun-Filled Bright Unit With 2 Washrooms, Full-Size Washer/Dryer And Appliances. Did I Mention Utilities Are All Included? You Don't Pay A Dime On Electricity, Heat And Hot/Cold Water.",C4733505,Comm Element Condo,https://www.zoocasa.com/toronto-on-real-estate/6771317-1713-633-bay-st-toronto-on-m5g2g4-vow," 633 Bay St, Toronto , Ontario, Canada",43.6579534,-79.38439919999999,
1609,"98 Rushbrooke Ave, Toronto (E4732839) | Zoocasa",1099000,"$1,099,000",3,3,N/A sq. ft.,2,"Lovely Family Home In The Heart Of Leslieville On A Quiet Street. Easy Access To Transit, Parks, Schools, Lakeshore Blvd East. 2 Storage Areas In The Basement, With A Shed Behind The House. 2 Car Parking Access Through Laneway At Back Of House.",E4732839,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6769552-98-rushbrooke-ave-toronto-on-m4m3a9-vow,"98 Rushbrooke Ave, Toronto , Ontario, Canada",43.6622594,-79.3322099,
1610,"187 Three Valleys Dr, Toronto (C4732691) | Zoocasa",1315000,"$1,389,000",3,4,2000–2500 sq. ft.,3,"Dreamy Architectural Redesign! Your Romantic Retreat Is Nestled Serenely Directly Across From The Donalda Golf Club Walking Path. You'll Love This Immaculate, Extra-Wide, (2,200 Sq Ft) Mid-Century, Sun-Filled Semi-Detached Home. Majestically Raised Master With Two Sided Fireplace, Skylights & Balcony Walk Out. Full Sized Dressing Rm, Cathedral Ceilings, Skylights & Adjoining Divine 4Pc Oasis. 3+1 Bedrooms, 4 Baths, Modern Kit, Family Rm, Inground Pool +++",C4732691,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6769489-187-three-valleys-dr-toronto-on-m3a3l7-vow,"187 Three Valleys Dr, Toronto , Ontario, Canada",43.7453511,-79.3378204,
1611,"29 Knowland Dr, Toronto (W4731634) | Zoocasa",1200000,"$1,269,900",3,2,1100–1500 sq. ft.,2,"3 Bed 1.5 Bath Bungalow In Family Friendly Humber Valley Community. Hdwd Flrs Throughout The Main Level W/Large Windows & Spacious Principle Rooms. Updated Eat In Kitchen, Ss Appliances & W/O From Eating Area To Deck. Large Bright Bdrms & Updated Main Bath. Fully Finished Basement W/Separate Entrance. Rec Room W/ Gas Fireplace, Laminate Flooring & Brick Detail. Additional Bdrm/Den, 3Pc Bath + Tons Of Storage. Huge Yard And Plenty Of Parking.",W4731634,Detached,https://www.zoocasa.com/toronto-on-real-estate/6766617-29-knowland-dr-toronto-on-m9a4l7-vow,"29 Knowland Dr, Toronto , Ontario, Canada",43.68090919999999,-79.5164534,
1612,"14 Greenock Ave, Toronto (E4731270) | Zoocasa",830000,"$850,000",3,2,N/A sq. ft.,4,"Come & See This Stunning 3+2 Bedroom Bungalow Located In A Highly Desired Neighbourhood! Large 62X122 Lot! Lots Of Upgrades Throughout! Combined Living And Dining, Perfect For Entertaining! Gorgeous Eat-In Kitchen Completely Renovated With Upgraded Stainless Steel Appliances, Backsplash, Cabinets & Pot Lights! Hardwood Floors Throughout Main Level! Separate Back Entrance To A Two Bedroom Basement With 3Pc. Bathroom! ***Checkout The 3D Virtual Tour!***",E4731270,Detached,https://www.zoocasa.com/toronto-on-real-estate/6765995-14-greenock-ave-toronto-on-m1g2z6-vow,"14 Greenock Ave, Toronto , Ontario, Canada",43.77238699999999,-79.21817329999999,
1613,"139 Phyllis Ave, Toronto (E4729219) | Zoocasa",975000,"$999,888",3,3,N/A sq. ft.,6,"Updated And Spacious Bluffs Home That Is Move-In Ready, This Wonderful Family Home Features 3 + 2 Bedrooms With The Option To Restore To 4 Bedroom Home If Needed. Bright Kitchen With Island And W/O To Yard, Granite Counters, Fireplace, Living Room And Bonus Family Room On The Main Floor, Full Kitchen In The Stunning Basement With 2 Bedrooms For Those Pesky Teenagers.Main Floor Powder Room And Large Yard For Family Play Days",E4729219,Detached,https://www.zoocasa.com/toronto-on-real-estate/6760827-139-phyllis-ave-toronto-on-m1m1y4-vow,"139 Phyllis Ave, Toronto , Ontario, Canada",43.7294055,-79.23487229999999,
1614,"4705 - 16 Harbour St, Toronto (C4727840) | Zoocasa",1580000,"$1,689,000",3,2,1400–1599 sq. ft.,2,"Rare Beautiful Breathtaking Unobstructed South Facing Lake View Unit With 3 Bdrm + 2 Full Bathrooms Featuring 1480 Sq. Ft Of Living Space With 2 Balconies, 9 Ft Ceiling, Floor To Ceiling Windows. Steps To Union Station, Restaurants, Waterfront, Financial& Entertainment Districts, Scotia Bank Arena & Rogers Centre. Complex Offers 30,000 Sq. Ft Of Amenities With Gym, Indoor Pool, Tennis/Racquetball/Squash Court, Media And Great Party Room.",C4727840,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6758035-4705-16-harbour-st-toronto-on-m5j2z7-vow," 16 Harbour St, Toronto , Ontario, Canada",43.6430094,-79.3768011,
1615,"259 Poyntz Ave, Toronto (C4722804) | Zoocasa",1300000,"$1,399,000",4,4,N/A sq. ft.,2,"Walk To Sheppard Subway!! Wonderful Family Home In The Prime Lansing Neighborhood On Poyntz Avenue!! Big Detached Home With 4 Bedrooms And 4 Washrooms! Sun Filled Main Floor With Excellent Sized Principle Rooms!! Large Bedrooms!! 37.50 By 110 Lot!! Ready To Be Renovated!! Walk To Cameron Public School, St.Edward Catholic School And Claude Watson School For The Arts!! Close To Shopping And Restaurants At Yonge And Sheppard!! Rare Opportunity!!",C4722804,Detached,https://www.zoocasa.com/toronto-on-real-estate/6746074-259-poyntz-ave-toronto-on-m2n1j8-vow,"259 Poyntz Ave, Toronto , Ontario, Canada",43.75720219999999,-79.4223083,
1616,"827 - 36 Lisgar St, Toronto (C4714162) | Zoocasa",417000,"$420,000",1,1,0-499 sq. ft.,1,"Cozy Suite With Parking, In Sought After Neigbourhood. Short Walk To Liberty Village! Steps To Transit, Restaurants, Bars, And Shops. Features Wood Floors, Stainless Steel Appliances And Granite Countertops. Ideal Home For End User Or A Great Investment Opportunity.",C4714162,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6726664-827-36-lisgar-st-toronto-on-m6j0c7-vow," 36 Lisgar St, Toronto , Ontario, Canada",43.6419833,-79.4232498,
1617,"31 Hexham Dr, Toronto (E4692808) | Zoocasa",1715000,"$1,899,000",4,5,N/A sq. ft.,2,"Newly Custom Built Home That Epitomizes Modern Elegance & Sophistication, Truly Art Of Design In Highly Desirable Wexford Area. The Stunning Open Concept Layout Offers High Ceiling, Generously Sized Formal & Informal Living Spaces. The Gorgeous Chef Kitchen High End, Solid Wood Doors, Designer Built Ceilings & Interior. 4 Bed W/Washrooms Access. 2 Gas Fire Places, Sky Light, Open To Above., Huge Windows For Natural Light.",E4692808,Detached,https://www.zoocasa.com/toronto-on-real-estate/6677248-31-hexham-dr-toronto-on-m1r1j5-vow,"31 Hexham Dr, Toronto , Ontario, Canada",43.7368722,-79.30044989999999,
